R_LLL_F3	M_HHH_F1	R_HHH_F2	M_LHL_F2	R_LHH_F3	R_LHL_F2	M_HLL_F1	M_LHH_F2	R_LHL_F3	M_LLH_F1	R_HLH_F3	R_HHH_C3	R_LHH_C2	M_HLL_F2	R_LHH_C3	M_HLH_C3	R_HHL_F1	M_LHL_C2	M_HHL_F3	R_HLL_C2	M_HHH_F2	M_HLL_C1	M_LLH_C1	M_HHL_F2	R_HHH_F1	M_LHH_F1	R_LLH_F2	R_LHL_F1	R_LHH_F1	R_HHL_C3	R_HHL_C2	M_LLH_F2	M_LLL_C1	R_LLL_C3	M_HHH_F3	R_HLH_F2	R_LHH_F2	Input_1	M_HLH_F2	R_HLL_F2	M_HLH_C1	R_HHH_C2	M_LLL_F2	M_LHH_C3	R_LLH_F1	M_LHH_F3	R_LLH_C3	M_LHL_C1	R_HHL_F2	M_HLH_F1	M_LHL_F1	M_HLH_F3	M_HHH_C2	M_LHL_F3	Input_3	M_HLL_F3	R_LLH_F3	R_HLL_F1	M_LLL_F1	R_LLH_C2	M_LLL_C2	M_HHL_C3	M_LHL_C3	M_LLH_C3	M_LHH_C2	R_HLL_C3	M_HHL_F1	M_HLL_C3	R_HLL_F3	M_LLH_F3	R_LLL_F2	R_LLL_C2	R_LHL_C1	M_LLL_C3	R_HHH_F3	R_LLL_F1	M_HHH_C3	R_HLH_F1	Input_2	R_HHL_F3	M_HLL_C2	R_HHH_C1	M_HLH_C2	R_LLH_C1	R_LHL_C2	M_HHL_C2	R_HLH_C2	M_LHH_C1	R_HLH_C3	R_HLL_C1	R_LHH_C1	R_LHL_C3	M_LLL_F3	M_HHH_C1	R_HHL_C1	M_LLH_C2	R_LLL_C1	R_HLH_C1	M_HHL_C1
R_HLH_F3	0.10039803221317056	0.21152810469670683	0.13345470608422771	0.1313852887208362	0.12721837739079694	0.1392791628877474	0.18965597111674115	0.13475043204636658	0.1108317415019217	0.18941979801457076	0.0	0.24843232885011526	0.28600822755314337	0.11085573663927192	0.3565527514320187	0.2108771747687889	0.18791039303945828	0.3181863087049124	0.10313392483783612	0.2217567049166123	0.12703873459288206	0.2601799328934701	0.29740041125956784	0.1312569618804484	0.20113673817639613	0.2116662069970287	0.1692898128359809	0.1933065992524014	0.19109692921134672	0.24995876518998983	0.2463830161127377	0.11085695092765727	0.28217990456565	0.3372146387721195	0.1230076840594564	0.09869181328164872	0.14076819881412414	0.24680194758490745	0.11939607418953894	0.10039716539180658	0.2607911692996554	0.24886417768791882	0.1516393006879002	0.2459876109998025	0.1936110208099226	0.13496508602737947	0.3807828096031561	0.3335524249764868	0.14005944515902427	0.18757794988116044	0.19603217536446244	0.09906964589955372	0.23379808647958844	0.1307617565354826	0.2431209744948112	0.12950127203418824	0.10094544933886436	0.18679689174390995	0.18384335523326578	0.26644230389733675	0.3439135435806252	0.20198982169452695	0.23445478916673432	0.2676720656002032	0.2611257700782321	0.3085263094412104	0.233454780186345	0.27945959887562144	0.11223442675960738	0.14199260676559544	0.11581083434225158	0.3487136028937854	0.5964305183569956	0.2877650468269072	0.10417912956777074	0.19838445746320496	0.19757052311999831	0.16181762157696203	0.2517600156001333	0.10673902305154076	0.2850729405035771	0.43424038454326735	0.2833951436426186	0.5216459289481707	0.3385216958995865	0.23942508983322194	0.259438517251601	0.33172645783460886	0.3076882190210261	0.3693321072563493	0.4550667748633932	0.37614118854006917	0.1180433711104868	0.2652434391127292	0.3924193840997459	0.41035627870518354	0.5092604553415151	0.4795505031185235	0.28007498559945626
R_HHH_C3	0.2765690939550858	0.3138730576651005	0.298081672775785	0.2816819669757103	0.2920699967387814	0.30635236663271936	0.3030854080108611	0.27351292103194363	0.25327049196483215	0.29238440901738455	0.24843232885011526	0.0	0.18832428315283503	0.2630626871535382	0.19738742730971684	0.22006285288985872	0.3175286914502791	0.2656120332721908	0.2704596886857084	0.20651299841253312	0.284198982017194	0.26094560027362923	0.23770521063226083	0.2748168410559144	0.31080100518026843	0.31327526858370336	0.30920859123485744	0.3074918635802088	0.3149036052782305	0.1181324019651068	0.16068592531977494	0.2613019140051747	0.24245174242597586	0.21293995586153533	0.2970429645775706	0.2730450014118277	0.2961065236556738	0.35954842812867954	0.2558437412417455	0.27590272728707776	0.2529707023218995	0.17525965286613096	0.29432397360412194	0.17497497536655837	0.29520937779056683	0.2792445347509798	0.21176552150471176	0.26632007269058056	0.31190197834930933	0.28079264205299587	0.276980298334412	0.25200738970149067	0.25555033842085484	0.27920632926266614	0.3478465815783284	0.28035407262974105	0.2638292299021653	0.3162513402380018	0.28134898929608054	0.1859710319543058	0.3205516870442082	0.20203859213894787	0.18360364822843156	0.2219248206476667	0.20550702671445303	0.17369503057154648	0.32850869128691995	0.28498011448696203	0.28154602445245613	0.2753767743852668	0.28508532597048264	0.22490881181671635	0.4871751515946394	0.23264850983967195	0.2691680003737108	0.2969842532705329	0.19614304443312638	0.28356533900009695	0.36746902832937367	0.2801523784839847	0.26147059288872204	0.322263356811326	0.2854302586001192	0.4435989850371969	0.20540380445943318	0.2340694953226518	0.18565713288747637	0.24495397805785568	0.16538691965723723	0.28025222440049774	0.3482511071001947	0.2226880891043019	0.28089110176081566	0.22447241708960217	0.28958725304745586	0.35488626824506236	0.4111995005256116	0.37068180512841925	0.24551105722114847
R_LHH_C2	0.29896387813453046	0.36976070926725224	0.32304680188471296	0.30638130829576915	0.32630961082590826	0.34022162697267505	0.355045362199783	0.2944753472582368	0.2837535392591905	0.33846505491857815	0.28600822755314337	0.18832428315283503	0.0	0.3050009289323823	0.20031398191034366	0.2999616158632524	0.3616015279087363	0.25286039315906267	0.30136869534943	0.22165891340535882	0.3086613094187234	0.3191586645429373	0.2696604113916038	0.2973696790526593	0.3562703052116469	0.3294596484480164	0.3272933787239657	0.3606527863160868	0.35139397054854915	0.16524348354865734	0.19893085470537725	0.2895619651203343	0.3009617923267029	0.23500357220161056	0.3359144993795863	0.30227280700415243	0.3250773898924783	0.4044628764479208	0.2887751109968112	0.3186785770831177	0.31205499843970075	0.17630333896248773	0.2863031980179688	0.23987881493088695	0.35568418001502666	0.31467639696526273	0.22890770298403887	0.29279382816166577	0.3363972199939542	0.35316388819500066	0.316806637286695	0.29600323179303506	0.29559740954576746	0.3064806810672216	0.41888171615007086	0.33303449187172957	0.30614005931091565	0.36609295046213686	0.32713854552367977	0.19226237524040268	0.29995164258231277	0.28632305785309625	0.23977860903691206	0.2563662545739748	0.252917342122549	0.23158744950529514	0.34297238328070123	0.3192240383426845	0.3111606127992639	0.308304980326412	0.29637963911630116	0.22491251078792002	0.48710186267973793	0.2880639985993364	0.31853818047541615	0.3411661422226815	0.2760372633973908	0.3558498891619807	0.40927745916346275	0.31768942042348686	0.28695169652030317	0.3208747249433537	0.29909660607761446	0.43087354040427567	0.1628856933304486	0.29015378633283123	0.243660746620426	0.2820204447101618	0.20910143082049912	0.2827868157569287	0.3374133815278664	0.2103401505809874	0.3298204111773572	0.29788350124320245	0.30643934001623213	0.3358025801134845	0.3824700082419422	0.3634975665598009	0.3012132422878181
M_HLL_F2	0.12159550722696515	0.19201999890696522	0.13499631147269303	0.10055711654415594	0.15637151380192835	0.15032820506662395	0.15130770063601223	0.10345074474205712	0.14159113118543637	0.15195376628846602	0.11085573663927192	0.2630626871535382	0.3050009289323823	0.0	0.39331425844811785	0.1837299657360162	0.20915828635188705	0.3035053529072377	0.10672622676240524	0.19602895484614594	0.09421515570882183	0.23441438458580763	0.27995688254336054	0.0971334831046137	0.19987196776806673	0.2023576697815943	0.14812732299434306	0.2011081167434124	0.19704975488391258	0.2721046774142865	0.24026330444969052	0.07141940943533727	0.26730632715998776	0.35600588980048725	0.1269930809580275	0.09517881955595738	0.15301266541456462	0.20345314489995775	0.06740565955823054	0.10499075470782146	0.24078359704495927	0.24117630717934413	0.11664622314823092	0.23108764205673488	0.19687635984762478	0.13330535334662222	0.3859723421512326	0.3179021273020209	0.14257234616070721	0.15670592242813794	0.18537872240872738	0.10310241407218951	0.1934340062567862	0.13222247716473143	0.2146933739820594	0.1063797290007193	0.12325617605794241	0.1845368698700646	0.16599291415667816	0.26342219051190596	0.3166497916926333	0.18279681196836045	0.23394283314717382	0.24901238022894756	0.2450953868027723	0.30346221995890166	0.2411188936853972	0.23345943950894543	0.13313005226486585	0.1314561398393672	0.1121272574577074	0.35345857904437344	0.6065057023400389	0.24921272572095815	0.14577990260644988	0.19468737009371911	0.16696514593669182	0.17856501813766265	0.21035550201299072	0.14293492250909742	0.24228728866745436	0.45858123316348015	0.2555231737898719	0.5646461513211036	0.3436993226324194	0.20605298196629485	0.23584023838495805	0.3313723799849251	0.3271727286274967	0.4061243146259759	0.48305967149061574	0.4024535756806994	0.1044158099779874	0.2508347936623657	0.41556964677049596	0.38449714077567965	0.5398796519631542	0.4993922899603307	0.2660450689195619
R_LHH_C3	0.3892588911277986	0.4449565100471646	0.42220435662323613	0.40620025229690654	0.4117554664801203	0.41583260110903897	0.4352921480183203	0.39543544935686953	0.3720081171565153	0.42407161661145226	0.3565527514320187	0.19738742730971684	0.20031398191034366	0.39331425844811785	0.0	0.3433364171225179	0.44781412942965315	0.2660766084085839	0.4033547258683626	0.31800027567132505	0.4132794086599523	0.3562021972716321	0.30103378235970196	0.3967892700928189	0.42849696465032566	0.4245474229639625	0.4254160818000457	0.43835813409955054	0.4400940385811356	0.2067532660012099	0.26661557564022065	0.3890859594346624	0.3121277966333113	0.22277706039880832	0.42985082256396123	0.39353550932494064	0.4162297588685809	0.4896004030306025	0.3908579904797777	0.3992750976866208	0.35827272121442744	0.2754969235482871	0.38188553944164055	0.2784765113587331	0.4287384659033511	0.4114780762140341	0.19333039758032147	0.288006942704372	0.43602305155980664	0.4322579593183242	0.3901565455444915	0.37200463624962327	0.376075431792585	0.4028753419488399	0.49673507149125545	0.40865114061310703	0.3778700521951018	0.4426639921201599	0.4070233740385478	0.30019451597983504	0.3344268920159762	0.33960410814063546	0.2689103885858296	0.3026039527986009	0.29332421809068043	0.2493684252246853	0.45216816946815075	0.39669510549316234	0.3997656507142387	0.39316474370107707	0.40490048855056204	0.23980484606832309	0.42759273625768623	0.34266833266202124	0.38502069351466384	0.4276168696467085	0.3256894719061313	0.4156115492303256	0.49376051470173915	0.3902544831630949	0.3537186504012785	0.2848114723810949	0.36165170405956987	0.33690644643391654	0.1594263502832704	0.3338127935711456	0.2692003182887914	0.285958923811765	0.22852423432720148	0.240793451943408	0.266730816317976	0.14992928520722984	0.4081065169048374	0.32162817145502764	0.25328813819261564	0.35037301539723514	0.3174613286976334	0.30991712016632417	0.31540682309256945
M_HLH_C3	0.23592230264720723	0.2974413656343029	0.26551237040654124	0.25249434426066636	0.2578436942357706	0.2871807373604385	0.24346298884921058	0.2511272297767676	0.2503230486892124	0.25239555762501337	0.2108771747687889	0.22006285288985872	0.2999616158632524	0.1837299657360162	0.3433364171225179	0.0	0.30974821736421515	0.27001976948922424	0.22706496569092324	0.13873686402384333	0.226314045868255	0.1655312175034925	0.1907020070440775	0.23744464892818856	0.2821994821098135	0.31087724960418167	0.2765805027215516	0.30192285378596295	0.30765050415128214	0.23191186410482262	0.19218381515166702	0.20967196057297371	0.17379876109007314	0.3200938291137217	0.23153480397537213	0.2229406794696738	0.2795830035624548	0.1876408127777587	0.20333095335798515	0.21895534194133875	0.1606063470202491	0.2261058694956245	0.2632026265956571	0.1470934829965837	0.28870037778094987	0.24633092800891826	0.3241553089245313	0.21969360032506172	0.2814723432119907	0.2475679143841294	0.28380889205265925	0.21155591472538537	0.1598978322201256	0.2507470565119963	0.17699148789988106	0.20698557386454391	0.22647759530250489	0.2727390928908511	0.2592680255317821	0.22002459484708223	0.26192118271008286	0.07364618690761654	0.15124107259525138	0.14070656836096834	0.20018587645982497	0.20678751752965216	0.3291400917749585	0.13034211711590213	0.24544403761994	0.24784107267716862	0.25886143257179034	0.2961613934894239	0.5507536912495046	0.14929950390902288	0.22990709946821838	0.28936799103925503	0.07788499063229026	0.25842590154360956	0.19231142465347822	0.22692353308513494	0.19371672889698477	0.4193554742839794	0.19310053826815213	0.5398946074280434	0.3161623426533775	0.13242310490469675	0.16818357911725537	0.24397844748288341	0.24113821747298692	0.36517566974975557	0.4439293488875565	0.36016933506095417	0.21751944303046525	0.1716793921279976	0.3803529204703768	0.3561220090346304	0.515693115428718	0.4645367315507036	0.1989779014920399
R_HHL_F1	0.1873958348719001	0.11900280641764958	0.15353363683894972	0.18101288553617803	0.17268205933466524	0.1477399180059088	0.17097531235623165	0.18797387415854508	0.18240464931786318	0.1418997301262505	0.18791039303945828	0.3175286914502791	0.3616015279087363	0.20915828635188705	0.44781412942965315	0.30974821736421515	0.0	0.38894786288355415	0.19094073106736795	0.3097923401999087	0.1835377087687756	0.29732488562199605	0.355199381948392	0.19742058693436826	0.10440118400429654	0.14386856730845526	0.17188795939607693	0.08339352666067765	0.08307199122152178	0.3352882840424643	0.3332829365229356	0.20123348518327433	0.33884297182853634	0.43753229421256024	0.17202658731510456	0.17865040108383093	0.14896644183382388	0.3108717180232158	0.20258444411542265	0.17341097586123966	0.31335132526945714	0.33340346661696557	0.22710960447101144	0.3301854816227443	0.10436759173554268	0.20183290999846648	0.4851444996187728	0.38874180329273683	0.1588753849801381	0.15775229587985562	0.1722906954911183	0.21107598370239378	0.302703762494203	0.19962080736953727	0.3077936904643429	0.23037588673571155	0.194208052229816	0.10789138669257056	0.16771113461619702	0.3511172724027625	0.4410111418779615	0.30566087236635703	0.33464727703660324	0.36510255571644323	0.33530900252283496	0.39229311837250186	0.16741016587442067	0.3543433995065333	0.20577462556625575	0.23745537499059338	0.17130948532299398	0.43982438249989136	0.6516405126810207	0.36255061219736173	0.18101185584969998	0.14486454177553074	0.2926872149219331	0.10295560645117391	0.31931608238227854	0.159640199069251	0.3624707321796384	0.4872015737981039	0.3932852429801154	0.6118967905332792	0.42741484130938023	0.337008157973165	0.3439444831402099	0.3641028827064672	0.3881657014213273	0.4430126133140855	0.5016710067637843	0.4609025466087848	0.22736281646520606	0.3053757211255346	0.42164701660026643	0.45640534979130754	0.5715078835387291	0.5094509139354262	0.310369558932701
M_LHL_C2	0.3322921709107822	0.36171257587940614	0.33779942721015566	0.3202991123925875	0.3449924130430835	0.34340303255367094	0.3707657175959135	0.31045006386223417	0.33700361102388265	0.34647010158688474	0.3181863087049124	0.2656120332721908	0.25286039315906267	0.3035053529072377	0.2660766084085839	0.27001976948922424	0.38894786288355415	0.0	0.3313433408943777	0.26762737774759116	0.3279025043231477	0.26247476084104004	0.24126717496693056	0.30734091905214567	0.35976016497851726	0.35110091638394525	0.35206215241913025	0.37198855389535834	0.3759100178897716	0.25173484186913914	0.24146750985356719	0.31697614214619235	0.25359079949229246	0.26509713251855166	0.3500455020221438	0.3241424777664973	0.3438378784867564	0.41659911373360514	0.3028065708085539	0.335989134426292	0.28332484367813127	0.2747409008694102	0.30951624153743024	0.24647793055028153	0.3813117929134328	0.33913148233508017	0.27284684080530064	0.2690086979427702	0.3427929350147651	0.34703605250530606	0.3440206473086825	0.32688351397719134	0.24349128512104423	0.3303752631497036	0.4326080054478218	0.3299449435731896	0.3351495250326763	0.39101880423830687	0.33273997390567056	0.24068918001821782	0.23544703594122698	0.2833483817909852	0.25143121191687656	0.2422370711676603	0.24240753705693038	0.3000741415439023	0.3721766706007702	0.2872237367795551	0.3324581602812694	0.31580982278897585	0.3480067966849996	0.24162737290039019	0.4268877836042444	0.24308578289023056	0.3353767546150004	0.3765667688659143	0.2633421074858609	0.3866378046093687	0.4145249016433577	0.33690314242884806	0.25973565728155734	0.3164743004572161	0.2764697263738589	0.40013836529928265	0.2043071490505227	0.2610277510787908	0.2609448296334601	0.2404536653476419	0.2635099943537036	0.3136244765395067	0.3201915479962496	0.26815046755963406	0.32703539938742016	0.2713967472678385	0.30581027775864694	0.27455096473436114	0.36911810458847355	0.37093587043033566	0.25676377296532293
M_HHL_F3	0.0979465861724174	0.16612967788052813	0.14449143826723648	0.10718564506132598	0.1105545566185469	0.1404995709135309	0.15366319175414903	0.10114179015905393	0.11384968336515518	0.15474345300365244	0.10313392483783612	0.2704596886857084	0.30136869534943	0.10672622676240524	0.4033547258683626	0.22706496569092324	0.19094073106736795	0.3313433408943777	0.0	0.23569535245427434	0.1018389211441266	0.2655614043197109	0.3130011747778935	0.10620716471164718	0.17934564551113133	0.19049984868303563	0.1418693879440982	0.17628870276399297	0.1825839826898766	0.27555685803319363	0.26170688405406634	0.09645131738464999	0.3006305119686259	0.3676829784628602	0.08430351507434686	0.10231731841749976	0.142312048840903	0.23197513686708515	0.08873627292238481	0.12587137896634037	0.2848511062646676	0.266432629395856	0.1298064836481713	0.2593964975213792	0.17821832439602153	0.09599089202497182	0.40386396607125863	0.3482950244488999	0.12280805430823113	0.15026030219205405	0.1750643349751349	0.08613885762319569	0.247170970678539	0.089852822002279	0.23101647355103683	0.10773594298963057	0.10485052869704517	0.16773951819187008	0.1733081436907853	0.2740896077295129	0.33737000649255644	0.2190918419388222	0.2622889752107969	0.2820374170178274	0.2659786902879842	0.320538009246215	0.2088393232887611	0.26000303635715893	0.10479805500459727	0.10448110966656642	0.11749988164648195	0.3765136192597105	0.6198956514660968	0.273662935382228	0.10899341197507718	0.17148530168245388	0.2033872496690334	0.15541880752566603	0.23496770428888836	0.11130725355546275	0.2780540448509325	0.45034120383687665	0.277954563658722	0.563547075751642	0.3585531476845622	0.2582944035040425	0.2634518795723847	0.35129279913668265	0.32870371685610866	0.4075190659350487	0.4803977524355085	0.4096151596467655	0.09645156822483658	0.29022095533614556	0.42169282175494216	0.407353094557918	0.5293130085595429	0.4991250954481173	0.29582056941837315
R_HLL_C2	0.22935955370416708	0.31389440418078834	0.2669484915251709	0.2438821537705058	0.27585049908758985	0.28996485468842725	0.2700180587405625	0.24482643833167192	0.25217502024059785	0.2656448596752003	0.2217567049166123	0.20651299841253312	0.22165891340535882	0.19602895484614594	0.31800027567132505	0.13873686402384333	0.3097923401999087	0.26762737774759116	0.23569535245427434	0.0	0.22686030143743094	0.1995155880376001	0.198996953531454	0.24731911976958565	0.3012774255903438	0.31869742900928477	0.2767571903225836	0.31368312358026135	0.31326740450331914	0.19939959638026247	0.1381848937635332	0.21021091670708378	0.19354933935177188	0.294770613124794	0.26086410763589224	0.2212318918624054	0.285121321859462	0.23231908620446867	0.2150980054479758	0.22276649199773207	0.18340109061197263	0.16719590546268528	0.24552036451559742	0.18020328568479593	0.30300316729296833	0.26174595479269286	0.2827890370254367	0.23479158111367576	0.28286172715726254	0.2769893344325656	0.28996840354148296	0.2266159604324731	0.16987823335358856	0.25737475291961254	0.2486112946856609	0.24337983578492886	0.23407321662249947	0.28541265202378807	0.2751138336364113	0.17856471208409339	0.2734572447903865	0.14220221327984436	0.1672363263377866	0.17853733191244156	0.20985577457764765	0.20376474234651434	0.3322581005418408	0.1832530785122569	0.24963010493010582	0.2601762271449813	0.24276642722345437	0.2525155305349018	0.5243406844027948	0.17852869120509504	0.24863815307617185	0.29093971510693034	0.13929042094155109	0.27915810889231474	0.23810805678147176	0.25663738860797347	0.205205282801627	0.383910566788802	0.21195344415404424	0.5062869554218979	0.2589193131582369	0.1572834397878942	0.14139767252287053	0.24499991425647985	0.21555926996094807	0.34096455109558305	0.4011175186674325	0.3353066859980373	0.23492793294792524	0.19813696468615108	0.3517173736075684	0.36920301399670635	0.46978099956413516	0.4081192763294912	0.2269942549334628
M_HHH_F2	0.12242351529920315	0.15855247009880397	0.09533442496501073	0.09523014180536245	0.13946969847905433	0.1165487342954146	0.17786821316115708	0.08393425047844413	0.13470780983832173	0.14930178903810512	0.12703873459288206	0.284198982017194	0.3086613094187234	0.09421515570882183	0.4132794086599523	0.226314045868255	0.1835377087687756	0.3279025043231477	0.1018389211441266	0.22686030143743094	0.0	0.2819758142041325	0.33335039676883654	0.07769423413222912	0.1683605216048237	0.16647187737898564	0.11672505695060129	0.1594468155653804	0.15996892823605177	0.2953448528468147	0.25841477938541485	0.08729132395965335	0.3158468128663401	0.387892218367625	0.10517297297969785	0.09128902282074645	0.12263986801498915	0.22449923971375182	0.08747744487704202	0.12502068517226433	0.2853866347527314	0.2626430162134957	0.11945081470120843	0.2634695529257853	0.17270687518028896	0.12245121396220762	0.4179549619662089	0.3701399938210597	0.10085515552028632	0.16382441016618893	0.17394120773304048	0.12306409124860268	0.23329846831758883	0.10899596563776502	0.23486303898921007	0.13418673760015226	0.14449601608232324	0.1723852757514086	0.16863189741535153	0.2692218308973143	0.35434763573207306	0.21889692548702055	0.2608042961765167	0.2963406791687193	0.26475159397842163	0.3264288253013804	0.20234632866678787	0.2678355732551844	0.14097935109887438	0.15395265331750532	0.1093161258416247	0.3795790907840171	0.6371760215483654	0.2884175100687071	0.12202474890435695	0.17767884057740696	0.20793542729516695	0.16211155259921722	0.2180230216083222	0.13969652486677633	0.2928662403131586	0.47391875343396156	0.28013677990750324	0.5953880489719369	0.3638929726871574	0.2491218482252025	0.27400905205384923	0.3655952318546796	0.3478767892400882	0.430362641224836	0.49761264393071286	0.4158447705366458	0.1289539351179824	0.29692131655962156	0.4326193226897056	0.41150087408357255	0.557326453863153	0.5143716642455238	0.3164173208716007
M_HLL_C1	0.2877977383145023	0.28223718652065716	0.29783541306398165	0.2980690130862884	0.3015792386058807	0.31088771587199504	0.25106091107139006	0.30226783942705077	0.3014941410912878	0.2615960437753297	0.2601799328934701	0.26094560027362923	0.3191586645429373	0.23441438458580763	0.3562021972716321	0.1655312175034925	0.29732488562199605	0.26247476084104004	0.2655614043197109	0.1995155880376001	0.2819758142041325	0.0	0.13234263835568671	0.27658741521781993	0.28609559356161524	0.31163329089994934	0.30496376524677893	0.2847867839146877	0.29534564443789346	0.2556536651759277	0.2385399050868087	0.2679356228663062	0.13020700975412716	0.33101299083132724	0.28160048155278056	0.26455198185189155	0.3117580688237973	0.2520537292200054	0.24047397634720244	0.26285669918392623	0.11683815708987784	0.2682924195841516	0.30030372123475596	0.2223287590154648	0.28732074861944834	0.285395486975428	0.3278581018964031	0.1686256636190031	0.3048711196548105	0.2520253059152998	0.28295590861262204	0.2559142557128394	0.185271979266798	0.2856005522820351	0.2607880250799163	0.26399327018537105	0.2680002792419269	0.26051249341702964	0.2573543937575889	0.25983947522931583	0.26991734601956074	0.18508664290575033	0.21645650893513796	0.19759629951243368	0.20463463204882948	0.24038621635066984	0.31557777032976003	0.1898536318868512	0.2840297820717736	0.2898683159362438	0.29874154225384825	0.317808863152457	0.472825462712312	0.20375887296859446	0.2695094442190596	0.2988187155129892	0.16272296359057636	0.2695652625859717	0.25485239741406923	0.2686649408247607	0.18777545851855587	0.3427849922559127	0.24299584936847188	0.47665298641317166	0.3297502711838134	0.18175977992315598	0.19930582822840556	0.18013539931515224	0.2829672771717014	0.30043143316059034	0.3811742875089078	0.3819776515181885	0.26747594298705835	0.11345530382177807	0.3255756453257059	0.35372954586215666	0.4376562005795577	0.37545518481616685	0.13297510972083784
M_LLH_C1	0.3294040119288966	0.3523179642240873	0.35951347673289064	0.3482274588581612	0.35058700591808695	0.3711969757814805	0.3035058402073929	0.33713782832385597	0.32863687248466406	0.3097232319020371	0.29740041125956784	0.23770521063226083	0.2696604113916038	0.27995688254336054	0.30103378235970196	0.1907020070440775	0.355199381948392	0.24126717496693056	0.3130011747778935	0.198996953531454	0.33335039676883654	0.13234263835568671	0.0	0.3305687219251041	0.340460131124965	0.35522120391848144	0.34909123844204004	0.3417064443181133	0.3496255020276908	0.21419930683599422	0.21918932060172527	0.309718577814132	0.09136649214764274	0.25730398946962646	0.3492143786506992	0.3111325442529362	0.35784036699737876	0.3214609490003757	0.28758906406038204	0.3062868834078418	0.1458352767418765	0.24115346539449387	0.3458755752567965	0.19691331645994697	0.3443132052841047	0.3412352230711265	0.26637466972546586	0.14564007265918041	0.3673580483415543	0.3053095981794363	0.3271453980232885	0.29943915172192687	0.2093458062493631	0.33640816424095804	0.33374153127182343	0.31216700666693914	0.31395767290453996	0.32565379968889135	0.30570060652170167	0.24201997639042166	0.26303906614537403	0.20193175546013792	0.19175992203389705	0.1759601248434855	0.2282635801366435	0.22211991193153435	0.3644456440761177	0.23179153089353116	0.3251341917259129	0.3326328675663096	0.33542758871787937	0.26386719398417635	0.4665151157921407	0.18826560284709734	0.33885524449945137	0.3361382483618769	0.1850601181181179	0.3306471378585227	0.32336963987249523	0.32989457323059185	0.21924088097796354	0.3264484407462622	0.2540216885273792	0.43707326391235296	0.28072450391933174	0.2102772926815499	0.1903722209043232	0.13963559340478454	0.25994547618149516	0.2793971838335621	0.3288589746897831	0.3229717173656029	0.31656468340252863	0.13661181501911898	0.3026801152807611	0.3746741603033793	0.4051931304189506	0.3656573959040266	0.168581231052375
