M.LHH.F1	R.HHH.C3	R.LLH.C3	M.HHL.C1	M.LHH.C2	R.HHH.C1	R.LLH.F1	M.LLH.C2	M.HLL.C2	M.LHL.C1	M.HLL.C3	M.HLH.F2	M.HLL.F1	R.LLH.C2	Input.1	M.LHL.C3	R.LHH.C3	M.HHH.C1	R.HLH.C3	M.HHH.C3	M.HHL.F2	M.LLL.F1	M.LLH.F1	M.LHL.C2	M.LHH.F2	R.LHL.C1	R.LHH.C1	M.LHL.F2	M.HLH.C3	R.LLL.F1	M.HHL.C3	M.LLH.F2	M.HHH.F1	R.LHH.C2	M.HHH.C2	M.HLL.F2	M.HHH.F2	R.LHL.C2	M.LHH.C3	R.LLL.C2	R.LHL.F1	R.HHL.C1	M.LLL.F2	M.LLL.C1	R.HLH.F1	M.LLL.C2	R.LLL.C1	M.LLL.C3	M.HLL.C1	M.HLH.C2	M.HHL.F1	R.LLH.C1	R.HHL.C3	M.HHL.C2	R.HHL.F1	Input.3	Input.2	R.LHL.C3	R.HHH.F1	R.HLL.C1	M.HLH.C1	R.HLH.C2	R.HLL.F1	M.HLH.F1	M.LHL.F1	R.HHH.C2	M.LLH.C3	R.HLL.C2	R.LHH.F1	R.HHL.C2	R.HLL.C3	M.LHH.C1	R.LHH.F3	M.HHH.F3	M.HLH.F3	R.LLH.F3	R.LHL.F2	R.LHH.F2	R.HHH.F2	R.LLL.F3	R.HHL.F3	R.LHL.F3	R.HLL.F3	R.HLH.F2	M.LLH.F3	M.LLL.F3	R.HHH.F3	M.HHL.F3	R.LLH.F2	R.LLL.F2	M.LHH.F3	R.HHL.F2	M.HLL.F3	M.LHL.F3	R.HLH.F3
Input.3	0.1918415050303548	0.08335760808999565	0.20239196879426524	0.12358752363851466	0.0994368536183278	0.17282704512310226	0.18183363860487045	0.14681983951940236	0.1083706046853974	0.14951631275821212	0.17559988091592926	0.2071841453767338	0.20127747609643454	0.15608119393631786	0.07081848575931415	0.09049494945379803	0.11179704309903904	0.10924812590028507	0.19382025178294063	0.07557757189631704	0.22290234873337655	0.20831363211676354	0.1970233089800871	0.10064547537468864	0.19524169739203215	0.1582693878583492	0.16341497444141495	0.20675633151332365	0.1260902535478708	0.17874727451832545	0.09824441865300697	0.22763463679161908	0.18218665298022296	0.15954960264868628	0.10422678934856232	0.20201310123077407	0.16916577603641242	0.11821562683248137	0.08848987084719075	0.414595614326012	0.15670874177449892	0.09384947859381727	0.39099831757212716	0.20048647289112836	0.2141082714771465	0.19911844397104703	0.20223148329716067	0.14583137911665703	0.14666394125736024	0.13177761042450348	0.21403391859801918	0.21774698810572063	0.1158729947361761	0.08395598673693597	0.11671009158057331	0.0	0.07375552379332226	0.1286989374171912	0.15200149199202112	0.17841441987996887	0.1612666968302881	0.30683957933051387	0.21457858744785488	0.21240977479094333	0.18524268582293052	0.20104862190657952	0.13630146508793148	0.18358165451852407	0.2008812460223528	0.13521177165607595	0.22583872974811411	0.13093699105439266	0.19058127971218677	0.19863868288418693	0.18421645793651417	0.20041874923979808	0.15108251784573512	0.18994996503299436	0.14371227382277682	0.30954269805502815	0.21179267441455954	0.18320580411492224	0.20665921184208152	0.1845186106760067	0.1777528897285358	0.17301923091707377	0.16832309386637853	0.19695536375150238	0.1863358394876785	0.18156408493742238	0.1689784111106451	0.15496969343266406	0.148821759627071	0.20386274096172693	0.18389180899753754
Input.2	0.16194363356977118	0.14360756906059566	0.2300059656816076	0.10592297576187658	0.07645496633903406	0.13333976516435964	0.21580698407954854	0.1399661862118359	0.10060418609234872	0.11492617048101372	0.21235273675503794	0.18239411726107196	0.1791693648495208	0.17727191526345681	0.016112846263952114	0.11740002853558826	0.12455338644158619	0.1063049017307893	0.22775322110009838	0.11422035067488956	0.1834171214864905	0.1915001752375626	0.17234531283410437	0.096617775383617	0.14845459905856798	0.13259164615595403	0.13973417516257586	0.17420291218316375	0.1446079717635687	0.18306906866806283	0.1379612854252084	0.19260136339904496	0.146711278836586	0.12687680360216155	0.06623777196880794	0.17771182869751573	0.10701405138491862	0.09329398248988068	0.12781636575804933	0.42168678683462474	0.11862581718044196	0.06844933150068724	0.4028105343104819	0.18502018594125585	0.18031367019023478	0.16544068763313743	0.24060182301987207	0.1707742493728224	0.13438464275385087	0.11053068866288591	0.18878695306050625	0.25268690520082837	0.1536071879543734	0.07380316298091985	0.1524716359098257	0.07375552379332226	0.0	0.15612879235220087	0.12744781947299688	0.209106658756528	0.1458955150284645	0.31999633487065143	0.23160936098204973	0.18468120776385855	0.1723668810042057	0.17566655970834963	0.17704422618701693	0.22217226221162176	0.15296383784192566	0.108250968050282	0.2823063058973937	0.12662970807989185	0.14271081642494624	0.17720321933676988	0.1628424819480094	0.174917031424084	0.13046031668454688	0.14874887695097833	0.11314254992217551	0.33264809278501106	0.17106672072951748	0.14284543352880694	0.1675044149253744	0.2150217190102521	0.14829018471655353	0.1523994381179411	0.11660813113545053	0.15272854680049996	0.15890510282026177	0.16050160358446688	0.1363003862525002	0.16660536570497364	0.17891592496472927	0.18905615852875496	0.15975995657322184
R.LHL.C3	0.15290068387031686	0.11614776033437434	0.14296152074990517	0.12663012992840847	0.1372403816418403	0.12242765059224867	0.16369944883934837	0.14377462969496552	0.13711467715982584	0.14497871323370576	0.13426284200932087	0.19380389649104662	0.14240054435643573	0.14956667919342947	0.15714596816894588	0.07222164189414591	0.07190345886367287	0.11693693618755689	0.13280725092073145	0.0856264057622423	0.1840016495813066	0.17277443834635225	0.15793440041194723	0.1395777395055706	0.16665092561630465	0.13679855729953994	0.12565637984905706	0.18979089583561595	0.08021992401945002	0.1503307519331598	0.05629950900659668	0.19613347011530277	0.12370795400387442	0.1380321603015205	0.1469481023109191	0.1884876244327942	0.15381912657071264	0.13621921983386664	0.06361388452224159	0.3590434174551134	0.1433002011251348	0.13805010776110044	0.3416251153744901	0.12470848203496016	0.17002272978062966	0.16970303134153805	0.13662217074484184	0.07127414718651007	0.11299167690207468	0.15582547125548202	0.1726306274962342	0.14842345326191875	0.10455076966109425	0.14739242011678333	0.09837994371895908	0.1286989374171912	0.15612879235220087	0.0	0.1352722721462646	0.15067532043976564	0.12830251173968413	0.24445999730586437	0.15771429638168485	0.18364877743693597	0.1459527928844833	0.17013010678884405	0.07310796862184989	0.17461258795575285	0.1598698967330352	0.14340131523913016	0.17011816116232986	0.10887727229121681	0.15771991070288172	0.19905268386463357	0.13386180367163444	0.17198073475734865	0.11604968159742726	0.14882308956088194	0.10079138989492491	0.24601947002157903	0.17155543834112275	0.15812437137711263	0.19607621454460814	0.1692075852885631	0.13930793757813267	0.11926349642384551	0.1501262519350307	0.1729567029404955	0.15798155353834228	0.16557097377641164	0.12659579887791797	0.10327412470534508	0.13058343954036625	0.15090023404675293	0.16947673246846923
R.HHH.F1	0.06655884588636767	0.17660966071879894	0.18254202498021171	0.13389415232817314	0.10288561172299418	0.16522093855273595	0.13644800094373938	0.1274446555032938	0.11612681110793414	0.16389198568133262	0.18022188434715677	0.11023839931885908	0.10251939635284679	0.1853063690019254	0.13202706144737744	0.1443766105516289	0.15370785088213948	0.12245828774820915	0.22178142059894387	0.13997371879106438	0.12348885582982787	0.10753477237075999	0.09755048839185622	0.120013386027799	0.10765920927436982	0.16821553031758654	0.18415657992955936	0.12163835630865677	0.1405399289486579	0.10927449561980077	0.13747055806118955	0.10093726583709015	0.06882585720429264	0.16854568948692583	0.10379891040030126	0.12375587212167823	0.09752773034821699	0.15496068975013644	0.14040377265361495	0.34661036707598686	0.10223688617200984	0.14247468709695385	0.32751087663764206	0.13447149340499506	0.10645781172529058	0.15121967800799047	0.1590436461301856	0.15104168298410653	0.12093853853156267	0.1471907624764001	0.08931633902786013	0.17595579753857196	0.17261462221448395	0.09990489274014584	0.08558922450250465	0.15200149199202112	0.12744781947299688	0.1352722721462646	0.0	0.18264372224029765	0.14347251423316734	0.23743299866329715	0.15576918376355325	0.09713677343577153	0.08984316524221485	0.09600166080760444	0.1537885748667922	0.15331928440120166	0.09182013308078035	0.13243452457747387	0.17975448114981196	0.10191656212547785	0.10441886830510062	0.10050359365444221	0.1262467858016684	0.10708857811850464	0.1071313914410913	0.0948223152805406	0.08989692314972426	0.25923391664162365	0.1267291969270266	0.11446111588336051	0.12460577577144269	0.13937822360436894	0.08512720993250543	0.09274339668439385	0.10424815597521002	0.13994928736748888	0.10062962843275883	0.12807976847574454	0.08199643700266569	0.1548718034714284	0.13915396719184978	0.09535364615641094	0.10817497650619011
R.HLL.C1	0.16615776974461569	0.16150260184811396	0.11397672406846274	0.14669699029130392	0.19883598138395764	0.17662253173785614	0.12663461777965976	0.17990199070049764	0.17749752119630105	0.1585325463190687	0.1701202739104204	0.22160660343906677	0.1889145645873542	0.17198126257011687	0.20435513746683032	0.15206824494599497	0.14581373388402002	0.15184219630591353	0.09759898073863874	0.14404474397761058	0.2243158890924834	0.1485684286226525	0.14115160195178814	0.18678804977555602	0.20492693011199214	0.1608688756859769	0.1450205716856459	0.2248914790944122	0.14790353660667183	0.12067017741614126	0.14239170564452017	0.2182302514702279	0.17375056734120176	0.16232444758172232	0.21078721697422428	0.23153428483902638	0.20075019903522118	0.16892774477488354	0.14712529361941287	0.3215992399764755	0.18030714246450014	0.16196438170877625	0.3508237668989408	0.1213680962619852	0.15242356493379278	0.20765304069010854	0.0964240111820483	0.14211308681061632	0.13859397038081805	0.2027672953896585	0.1732842362249888	0.12197664114639747	0.1650711029038989	0.20281671085507297	0.1629902526464796	0.17841441987996887	0.209106658756528	0.15067532043976564	0.18264372224029765	0.0	0.12801074344576618	0.18049125514403294	0.22374247407352013	0.1523427344804098	0.18618843164453838	0.1940372365757828	0.14065356776254043	0.11907098343765181	0.17260815775218277	0.1541233237509838	0.18888065989465877	0.1636311469655486	0.20090634839779034	0.19167855704652717	0.15909698652679216	0.20325166093790398	0.2024074482547228	0.18063652734392405	0.1719747293544792	0.2663730206897989	0.23176494553610738	0.2181434646733356	0.24278018144268387	0.14461725914991772	0.16314713508504242	0.16835646638559024	0.20505350949673054	0.21358767868699285	0.17975156575093293	0.1387993502885563	0.16639071555843768	0.1542710381606211	0.2051186591961744	0.1565222203875675	0.21894034561749837
M.HLH.C1	0.12426069796243884	0.1304697329657011	0.15562349130130226	0.07889156027741762	0.12032567905577357	0.09529069434776465	0.21570006919812781	0.08736220755633083	0.10161267882342329	0.08803855492079012	0.1360426124151365	0.15538779799731883	0.10383160709617421	0.10839713087903738	0.146320869883396	0.10543467498342186	0.13132542822644327	0.07360741800791121	0.1289349995762684	0.10781940478216742	0.16482230068604528	0.1746316983880448	0.1500134323175007	0.10223734663227944	0.14063604352845	0.12336654106026541	0.09533434723138874	0.15077746647633383	0.09063084350523477	0.19342889959015566	0.11656036466753068	0.1666272430738747	0.13274541131076809	0.10235669972505622	0.124666716425551	0.20357909392747814	0.15313952823125274	0.11708969370523895	0.10541744033768577	0.37376150145730164	0.15551313335971245	0.10953742224117896	0.40181158578907583	0.09514823309761247	0.17248919933227547	0.13009412018845334	0.16360713547233635	0.10804968501197088	0.06505724732148117	0.11210409328112358	0.1329523384490781	0.1799189819140512	0.11944925618936958	0.1244343775401985	0.1759938035199449	0.1612666968302881	0.1458955150284645	0.12830251173968413	0.14347251423316734	0.12801074344576618	0.0	0.24736031048456136	0.2304729639680196	0.14935133812893572	0.13156071993466417	0.1503871695276281	0.1154467761932684	0.14960124150814802	0.15097434061779136	0.06913823472939919	0.2237998307383019	0.07218553042104776	0.13939003453489124	0.18457823521213398	0.16151872092164538	0.14617971732844565	0.12680615419089936	0.14579420199813065	0.11562631299760007	0.2820653130908568	0.15247732265447128	0.1308128932877068	0.18361198227704983	0.2275757942836305	0.12370505489333143	0.09845197885962666	0.13125131404737958	0.2141693852955748	0.1417130174776862	0.1538074642990706	0.11308581086972191	0.15447486026902124	0.22393360153022662	0.11117529651806508	0.13577889239656635
R.HLH.C2	0.24429712757623775	0.2468250612303868	0.1675525444328877	0.29198877301422577	0.2818742272801752	0.2884724401352411	0.24689185570559657	0.25290488148225926	0.2644124390786246	0.29326472512510393	0.18592684021652658	0.20522129288692725	0.23914411825267562	0.21402560455192035	0.32338448803971603	0.26310693991038775	0.2540052745575973	0.2926042916036296	0.17208330791618046	0.2628218818215322	0.21490262983296513	0.2321715110852875	0.23367132161324122	0.28255222535985103	0.23934397360811166	0.27329569969626916	0.29341129423335993	0.23460269078592597	0.2211428885577897	0.2286345352540705	0.23887090177735654	0.18021937330281718	0.2530692566004388	0.2496869255742104	0.2786933106138335	0.18948915122337273	0.24268341574234933	0.259252947899964	0.24650447634396636	0.17607829251604692	0.2977382073243934	0.3050835994739807	0.2669453896162031	0.19337459275448274	0.2335292314411214	0.24133604617876517	0.15456468889755484	0.20494135418211415	0.24590689134135382	0.2608695652173913	0.23660991300797063	0.2262565776654355	0.2614763941411031	0.30381366656495623	0.24014542671259084	0.30683957933051387	0.31999633487065143	0.24445999730586437	0.23743299866329715	0.18049125514403294	0.24736031048456136	0.0	0.2344570729278533	0.20986124285598529	0.25319365425127904	0.21268396442577142	0.22545791781200752	0.17415325984469643	0.28810385210320144	0.24669493278740512	0.20674910345967248	0.26836894757562735	0.25099412258125464	0.31142660705729364	0.2645489860214725	0.216816332650356	0.28868041215404927	0.29986741604393086	0.2843474743393603	0.19391182303760196	0.23848044745811017	0.25253178295593476	0.20338643161311218	0.25919777745600536	0.2730683113186644	0.26202278925043876	0.24101647009048413	0.3312220659870437	0.2834560635908335	0.2711074683321791	0.27304120478097715	0.26630734757428715	0.26621607664228975	0.2268258577286301	0.22954309509087714
R.HLL.F1	0.14651545042450637	0.20484298362787196	0.20004569305689035	0.24016770656095263	0.2059912539065431	0.23817253799121582	0.17457388631086349	0.1954111133393791	0.1913741391876813	0.24220148906020886	0.18292651829347145	0.16459878893344268	0.15584979647996328	0.19055956693545634	0.2307506694172756	0.18408294939089057	0.1751876634716865	0.23909635201190232	0.2215331187915409	0.18239311059525415	0.16214410534627985	0.14893221452386562	0.16297499389558037	0.21514798217684944	0.14440172452768674	0.2444328296040479	0.20421942236066556	0.1473823772772016	0.1768285426854999	0.15031654676258993	0.17412523607398583	0.17344395902933296	0.13006983761094404	0.20666793668295744	0.2042733249158843	0.1776363711735827	0.16960362701994094	0.22071395843021724	0.16371439466432594	0.2934276396304398	0.13207265060028694	0.23340794546161664	0.30096028911502865	0.2068852395011858	0.15532820400735753	0.16430958895557835	0.1959646746558915	0.15086038525265427	0.23703556705739626	0.21804042628909073	0.13595084152977746	0.23324413542219113	0.2169082890303126	0.21974110580199918	0.135465968128027	0.21457858744785488	0.23160936098204973	0.15771429638168485	0.15576918376355325	0.22374247407352013	0.2304729639680196	0.2344570729278533	0.0	0.1650398305739525	0.13204451012294638	0.1766502804482037	0.19078196820928842	0.1748861540829892	0.1418389007463423	0.19094877497968785	0.1437804962533359	0.21853035428164497	0.14978010563372376	0.18159735160184684	0.16025085626708174	0.17514394734698474	0.16917013322645733	0.15776796993336242	0.16555070702359437	0.2262810745126263	0.15792086247930603	0.15808743955472443	0.18198775968562278	0.1773893830569496	0.14706419028999673	0.18191327113531167	0.16750258506556887	0.12034626778570838	0.1922040008753466	0.18307329021920665	0.1745284279260079	0.14006632499246308	0.08066499727281923	0.15456154813913361	0.1674411942078602
M.HLH.F1	0.06228423873176493	0.24277775373295823	0.17901144404509092	0.16920070151709204	0.1654746835027634	0.19020914630727911	0.11764236375717393	0.16685920980296862	0.16134820435692343	0.1941110445631194	0.18782800905597868	0.12881828084737573	0.08448531574005771	0.20254216471662903	0.19230190398513516	0.1793334571588792	0.2065282538087462	0.1606685923642059	0.2067059342393356	0.20018228523023715	0.1360934989469156	0.06962248823975761	0.05544177137526998	0.17283170708193163	0.10815920362264042	0.1951248799231508	0.17925544931929127	0.12145348687293327	0.1797645494686532	0.10033305706637273	0.185768216164589	0.0974363429004223	0.08901623026298927	0.19238015692495722	0.15840251270376807	0.13929366709208144	0.12766370452743406	0.19594459380868287	0.1840808379393751	0.29876148056347235	0.1048992615951122	0.19902609966417384	0.30323888484369727	0.09818042335100423	0.06938664386798112	0.156253158424662	0.12082801198562877	0.16749258610775503	0.1357284882773884	0.19136979908538085	0.07808728187141624	0.16672647101097485	0.21909886966229417	0.17709316231570382	0.15387010490753472	0.21240977479094333	0.18468120776385855	0.18364877743693597	0.09713677343577153	0.1523427344804098	0.14935133812893572	0.20986124285598529	0.1650398305739525	0.0	0.09946061929029137	0.161682896367691	0.19977837609469315	0.1989619305170328	0.1093420071516558	0.1523140552467105	0.20520986646547845	0.1302191105441679	0.1119258708920724	0.12407850636398148	0.1066839914214828	0.13419598136709454	0.1397155673018692	0.12484836711179456	0.11971083923527315	0.2166701432937991	0.1440721805798849	0.12888982662934734	0.13822434101989056	0.13734378124004853	0.10723790657585593	0.10682208213985095	0.12378279585385425	0.16116515090060077	0.10612409633729482	0.10563283294312079	0.09464918869971455	0.17032735820881884	0.18580686875693933	0.0632812885897033	0.13198699425524377
M.LHL.F1	0.0821083654047075	0.1937540718457431	0.19235436675020584	0.16941224601666274	0.12765060477994172	0.14830483147932924	0.16460001325800822	0.11964565223602489	0.13370494837672653	0.15261917541875247	0.16857655885457137	0.07608326799985958	0.061505683481029694	0.1482363895495978	0.17769711669140864	0.1468675900313105	0.15758210366626396	0.15274641861991817	0.20737216596846514	0.15351410530562515	0.06768727000275444	0.13813260279177006	0.11641292096319447	0.11960824823291892	0.05964677125241814	0.15887979962596957	0.13227413855757544	0.05943477745416412	0.1375802197696228	0.15965698696018346	0.15057706782637786	0.105810253221043	0.08577725090290099	0.14837437315612004	0.12894285081739335	0.12143256454955073	0.10622063715236103	0.15218087260012997	0.14185603128658436	0.34483838969683495	0.093145372711274	0.1734170792870373	0.36759774579031307	0.12248835287858012	0.10339074000411128	0.10136971260739479	0.17343821430747258	0.13354206284734094	0.13555697815937892	0.15381718030839384	0.08108611528119668	0.17966008419765542	0.17663629621061083	0.14418704633532373	0.15119220409628872	0.18524268582293052	0.1723668810042057	0.1459527928844833	0.08984316524221485	0.18618843164453838	0.13156071993466417	0.25319365425127904	0.13204451012294638	0.09946061929029137	0.0	0.13121180994407936	0.16409985461130558	0.16600312823042154	0.11920695755363891	0.10711295696139936	0.20730122201234735	0.1097817203894285	0.06283518304336771	0.13992799787473736	0.1222605037712968	0.07929049090749017	0.04546830634071056	0.11535372254650643	0.09643668645306747	0.22643246451011223	0.06640350020652654	0.06166968330187183	0.10199360908625679	0.17474135345075978	0.09276967364178443	0.0799685621304866	0.0966212181194769	0.1290202080699186	0.11965231775804101	0.16165785923346196	0.10220392727062674	0.16908737394915682	0.13874270746005837	0.05768780103988347	0.07067287068911075
R.HHH.C2	0.12260503550583145	0.17278464496491713	0.158955573572449	0.17029038303393693	0.1401648640985134	0.18460363359954146	0.16716693491703405	0.13536592675147371	0.12724762532239	0.2076868817980076	0.18739644584880402	0.11747132446594542	0.15091377098177214	0.1630090179242281	0.1783414749295795	0.17760467455780948	0.16349797395861473	0.16627523964423616	0.19175016101531023	0.16009453603609	0.13879329598152917	0.15766064642862956	0.13233571768737604	0.1279362708936094	0.1338492335261001	0.17961771973400256	0.2011227413117016	0.14201966093183543	0.1537539662900187	0.15092133939982216	0.15927024953604496	0.1257756522978055	0.11176597441982489	0.1520399974841164	0.13976839148697348	0.15107145674377476	0.09951296778643995	0.15458561178692531	0.17171227523527954	0.3148285197927807	0.13690444130612797	0.16884541043074638	0.3457934964183516	0.17284247000489267	0.181049366926717	0.17540741496889847	0.18607901983749037	0.16379551954475013	0.15556312623864252	0.14486566650765373	0.11974739193888397	0.17082464192691071	0.1625809354976416	0.12471671445716433	0.13875496713685756	0.20104862190657952	0.17566655970834963	0.17013010678884405	0.09600166080760444	0.1940372365757828	0.1503871695276281	0.21268396442577142	0.1766502804482037	0.161682896367691	0.13121180994407936	0.0	0.1740620044925292	0.11070629872840068	0.12030755670646286	0.12149125940598286	0.15148169126481406	0.14439354147888206	0.124579182693179	0.12195467807683222	0.17159259754607298	0.109197662325451	0.1447744365745595	0.12777613283797745	0.12629555365082074	0.2902781957682223	0.1378048502720977	0.13766330586994763	0.1529786199185873	0.16500774372965524	0.10013519047923172	0.13788465967652466	0.10729553825344924	0.16953290233548834	0.14650710784611198	0.15828359467845354	0.12241295886143264	0.18533214288355035	0.16776380341545277	0.14840447447432636	0.11623014421118757
M.LLH.C3	0.17570795631175753	0.08423167381449614	0.1371290098389312	0.12744653514688642	0.14428997900625884	0.15456669540151424	0.17386303532771152	0.11415312813597167	0.10370734483332672	0.15145239430658516	0.12221204852851897	0.18734851863797058	0.1438942222003315	0.1287121421192692	0.17977075413997315	0.0695886850998364	0.08365918499761713	0.10757394539009542	0.08898570644943662	0.07654307753464917	0.18183996685044257	0.20478986925735274	0.19000178868574957	0.12518657049820245	0.17763574340217486	0.15510642851504614	0.13073682916682422	0.18206622986347595	0.06026398061847413	0.18270777157387647	0.06313669088776121	0.18962187744792622	0.17815448986575141	0.12989753564195625	0.14647609905993875	0.1961562619330571	0.18982529340651114	0.12107844654245972	0.0649035662687747	0.3531422327878341	0.19629980094521868	0.15116358452464293	0.36897772928352535	0.1382205668016194	0.2001613240654908	0.1836378479012868	0.14373797084871842	0.07095635397622244	0.11102195299753816	0.13625444965246472	0.18870138328213149	0.1450944261126128	0.07269490933417948	0.15412687560311558	0.11183819340458186	0.13630146508793148	0.17704422618701693	0.07310796862184989	0.1537885748667922	0.14065356776254043	0.1154467761932684	0.22545791781200752	0.19078196820928842	0.19977837609469315	0.16409985461130558	0.1740620044925292	0.0	0.13005653018730554	0.18860536111091641	0.13511579406246596	0.15243731676977024	0.10780516651206012	0.1757308726247535	0.2135919014110937	0.16071003783997154	0.16127384777912285	0.13824847282698885	0.16791978256665707	0.13404500530441274	0.22059585455012112	0.17177736932403623	0.1567966075051755	0.190155504380035	0.1748310641640038	0.1682701094571817	0.11988382585521572	0.17938991543792704	0.2240386723325856	0.14920738319867052	0.16666793439718294	0.14375071353813826	0.13026368053331258	0.1513164160126841	0.15169587961547606	0.16432906019826285
R.HLL.C2	0.18123189258793945	0.14358412330260598	0.1555141652960908	0.19512542741742583	0.16776654376107616	0.22312654111066302	0.16904588589250655	0.1345791087475192	0.14151440810505012	0.19510087659478523	0.13773749483416547	0.15696682252476352	0.1736893464544976	0.11955459605010836	0.22405742590448816	0.16857343736717828	0.1582843580708937	0.18034191462430785	0.11791687071233246	0.15196290401229173	0.16294733881137877	0.19357854927017384	0.1748944272230497	0.15268773034106564	0.1745482612419247	0.20509892290974044	0.19038131070411196	0.170142355418903	0.1388485036726683	0.17637544866540436	0.15479528690817393	0.16921582597609036	0.1793311889579801	0.1659379973947097	0.1735776889391169	0.1840191104903561	0.18254827345688282	0.15178935591569984	0.14799886637836188	0.29441765463845015	0.20993561175958875	0.21129461526110038	0.3563870827970698	0.18026621272954943	0.22337410439606314	0.18900467671832136	0.16311395394286052	0.13939566989184926	0.17858280974885696	0.15733202448998393	0.17461107938722953	0.17403437884416428	0.1551928633227068	0.16524539403421357	0.14793069013130877	0.18358165451852407	0.22217226221162176	0.17461258795575285	0.15331928440120166	0.11907098343765181	0.14960124150814802	0.17415325984469643	0.1748861540829892	0.1989619305170328	0.16600312823042154	0.11070629872840068	0.13005653018730554	0.0	0.20490629170987953	0.14543670312289028	0.14633483200461198	0.18158343752575185	0.17237361636069112	0.19620016458039	0.21075855802518603	0.1574494103220161	0.18818996732763654	0.2046419372306212	0.1876596481515888	0.245909003687512	0.16393126459316454	0.1719823360315328	0.19040207842750181	0.17271244412982273	0.17295294420989576	0.18291754320302517	0.17168349685869033	0.24404978068871522	0.1857933268194133	0.18973379988074385	0.19103963797410886	0.19901088620590418	0.18471003258617766	0.1665111350016312	0.16054527708015748
R.LHH.F1	0.06326075583916385	0.23212029529431916	0.19079056500571395	0.1348442913105474	0.15625820922450068	0.157217537521539	0.1203954906836675	0.1715478557391496	0.14981223835329444	0.18008782499723175	0.2083942484840459	0.1595873680556891	0.11852342764474162	0.2173223877554559	0.15135876680415095	0.17247650064779294	0.17538653138799984	0.14490550611724007	0.22342566146452086	0.18315059214748014	0.1647987471695825	0.11330926758890779	0.09303383659722551	0.1694067741823191	0.13409612392196854	0.1771035801617656	0.14078238798360823	0.15926487909470544	0.18029724231900987	0.0859085123635589	0.1708608500858232	0.15782512150498823	0.07081932180523327	0.185081243301179	0.16175281514222314	0.18995281218789375	0.11594709809373883	0.19313485242708947	0.18460953638453861	0.3750686579191391	0.05427375599530817	0.143646840908433	0.3602012631536425	0.15653249480756068	0.095369654105426	0.1560119765233398	0.17222386121664232	0.1601490581830757	0.14451716114658608	0.18761556827993228	0.08162471818211378	0.16743264449305617	0.20401791205937425	0.15264025971992423	0.12120223558103405	0.2008812460223528	0.15296383784192566	0.1598698967330352	0.09182013308078035	0.17260815775218277	0.15097434061779136	0.28810385210320144	0.1418389007463423	0.1093420071516558	0.11920695755363891	0.12030755670646286	0.18860536111091641	0.20490629170987953	0.0	0.14907278918568767	0.1978861170450294	0.12525150861713064	0.1257908038569703	0.0721602684100551	0.09045582154500571	0.1404624628486511	0.13512788160876374	0.051586186251781366	0.0837350990594041	0.30847937438255973	0.16691930746151884	0.15312010905999293	0.18617669604245674	0.12225867686177837	0.05712576057357304	0.09836893583420037	0.1327047602714049	0.08131880709334516	0.09939006746737288	0.11018050402258532	0.05947790581277613	0.09451598847252496	0.13078027623301192	0.10555907514345483	0.15320679816399949
R.HHL.C2	0.12837036985049846	0.10760087902483326	0.16613538138267211	0.10289632013432211	0.07445088299163927	0.10325667403074557	0.20744788504351347	0.07006991716936928	0.06925527567316153	0.09157928036305532	0.152096301087264	0.10531576425948712	0.11150483481384414	0.09524180807810892	0.11086187772275534	0.10454446114077934	0.10716672088082943	0.10111324906429911	0.15017018619900924	0.09971797609659376	0.12514974550703958	0.18803967083523465	0.156550474966883	0.05247289495720392	0.09117891687597234	0.09997696338576852	0.09533888329523243	0.10720661766847579	0.09221046015162086	0.17908913825976666	0.12199213935133722	0.13327067400050363	0.12270901723273088	0.06836418446387309	0.07095543483486369	0.14696948300962337	0.10407332041975649	0.07205571623383435	0.10098311776479126	0.3718836854055166	0.12616966158147952	0.08403235551248209	0.4076263793179254	0.13993853825652258	0.18232843122763245	0.08990826512569453	0.20508553029398854	0.11823841385350581	0.1099592259268917	0.07562523417875405	0.1334233744450648	0.21454333437705822	0.11472958384678333	0.09802883568611181	0.16414505090447515	0.13521177165607595	0.108250968050282	0.14340131523913016	0.13243452457747387	0.1541233237509838	0.06913823472939919	0.24669493278740512	0.19094877497968785	0.1523140552467105	0.10711295696139936	0.12149125940598286	0.13511579406246596	0.14543670312289028	0.14907278918568767	0.0	0.23345167304700856	0.1028584658233994	0.08995330207631444	0.17177513442786113	0.1645458092820544	0.10835818108498427	0.09337405945807709	0.1406999563348076	0.09190030726997403	0.26041366660936793	0.11323573907730553	0.08724802168657587	0.12517192828250767	0.2123283087476564	0.11155786350746597	0.09677160292434127	0.08568793714668968	0.17814927716536624	0.14240335687257025	0.1558614319335279	0.10885162253918576	0.1616468727364356	0.17696284338804502	0.12321404512179875	0.08718251347327036
