geno	condition	lab	leaf length	leaf width	y
sid2	LPM	sid2_LPM	0.1970 	0.1460 	1.349315068
sid2	LPM	sid2_LPM	0.1940 	0.2170 	0.894009217
sid2	LPM	sid2_LPM	0.1860 	0.1440 	1.291666667
sid2	LPM	sid2_LPM	0.1830 	0.1750 	1.045714286
sid2	LPM	sid2_LPM	0.1810 	0.2100 	0.861904762
sid2	LPM	sid2_LPM	0.1730 	0.1530 	1.130718954
sid2	LPM	sid2_LPM	0.1660 	0.1760 	0.943181818
sid2	LPM	sid2_LPM	0.1640 	0.1250 	1.312
sid2	LPM	sid2_LPM	0.1620 	0.1230 	1.317073171
sid2	LPM	sid2_LPM	0.1610 	0.1360 	1.183823529
sid2	LPM	sid2_LPM	0.1590 	0.1330 	1.195488722
sid2	LPM	sid2_LPM	0.1480 	0.1110 	1.333333333
sid2	LPM	sid2_LPM	0.1430 	0.1740 	0.82183908
sid2	LPM	sid2_LPM	0.1380 	0.1300 	1.061538462
sid2	LPM	sid2_LPM	0.1240 	0.1020 	1.215686275
sid2	LPM	sid2_LPM	0.1170 	0.0710 	1.647887324
sid2	LP	sid2_LP	0.6870 	0.5530 	1.242314647
sid2	LP	sid2_LP	0.6520 	0.5290 	1.232514178
sid2	LP	sid2_LP	0.6500 	0.5340 	1.217228464
sid2	LP	sid2_LP	0.6300 	0.6200 	1.016129032
sid2	LP	sid2_LP	0.6160 	0.4490 	1.371937639
sid2	LP	sid2_LP	0.6150 	0.5520 	1.114130435
sid2	LP	sid2_LP	0.6040 	0.5370 	1.124767225
sid2	LP	sid2_LP	0.6040 	0.5060 	1.193675889
sid2	LP	sid2_LP	0.6020 	0.5220 	1.153256705
sid2	LP	sid2_LP	0.5950 	0.4030 	1.476426799
sid2	LP	sid2_LP	0.5920 	0.4670 	1.267665953
sid2	LP	sid2_LP	0.5810 	0.4450 	1.305617978
sid2	LP	sid2_LP	0.5770 	0.4380 	1.317351598
sid2	LP	sid2_LP	0.5760 	0.4890 	1.17791411
sid2	LP	sid2_LP	0.5670 	0.5360 	1.057835821
sid2	LP	sid2_LP	0.5530 	0.4270 	1.295081967
sid2	LP	sid2_LP	0.5510 	0.4190 	1.3150358
sid2	LP	sid2_LP	0.5490 	0.4950 	1.109090909
sid2	LP	sid2_LP	0.5380 	0.4420 	1.21719457
sid2	LP	sid2_LP	0.5370 	0.5390 	0.996289425
sid2	LP	sid2_LP	0.5290 	0.4670 	1.132762313
sid2	LP	sid2_LP	0.5270 	0.4600 	1.145652174
sid2	LP	sid2_LP	0.5260 	0.5210 	1.009596929
sid2	LP	sid2_LP	0.5070 	0.3140 	1.614649682
sid2	LP	sid2_LP	0.4950 	0.5030 	0.984095427
sid2	LP	sid2_LP	0.4850 	0.4970 	0.975855131
sid2	LP	sid2_LP	0.4770 	0.4450 	1.071910112
sid2	LP	sid2_LP	0.4670 	0.4330 	1.07852194
sid2	LP	sid2_LP	0.4660 	0.4910 	0.949083503
sid2	LP	sid2_LP	0.4620 	0.3280 	1.408536585
sid2	LP	sid2_LP	0.4590 	0.3780 	1.214285714
sid2	LP	sid2_LP	0.4540 	0.3680 	1.233695652
sid2	LP	sid2_LP	0.4500 	0.3960 	1.136363636
sid2	LP	sid2_LP	0.4480 	0.3440 	1.302325581
sid2	LP	sid2_LP	0.4480 	0.5070 	0.883629191
sid2	LP	sid2_LP	0.4470 	0.4910 	0.910386965
sid2	LP	sid2_LP	0.4250 	0.4170 	1.019184652
sid2	LP	sid2_LP	0.4180 	0.4190 	0.997613365
sid2	LP	sid2_LP	0.4180 	0.4280 	0.976635514
sid2	LP	sid2_LP	0.4160 	0.3230 	1.287925697
sid2	LP	sid2_LP	0.4160 	0.3490 	1.191977077
sid2	LP	sid2_LP	0.4160 	0.3630 	1.14600551
sid2	LP	sid2_LP	0.4140 	0.3160 	1.310126582
sid2	LP	sid2_LP	0.4100 	0.3940 	1.040609137
sid2	LP	sid2_LP	0.4060 	0.3250 	1.249230769
sid2	LP	sid2_LP	0.4060 	0.3100 	1.309677419
sid2	LP	sid2_LP	0.4040 	0.4290 	0.941724942
sid2	LP	sid2_LP	0.4010 	0.2300 	1.743478261
sid2	LP	sid2_LP	0.3950 	0.3740 	1.056149733
sid2	LP	sid2_LP	0.3920 	0.4350 	0.901149425
sid2	LP	sid2_LP	0.3890 	0.3670 	1.059945504
sid2	LP	sid2_LP	0.3880 	0.3630 	1.068870523
sid2	LP	sid2_LP	0.3860 	0.3470 	1.112391931
sid2	LP	sid2_LP	0.3830 	0.2710 	1.413284133
sid2	LP	sid2_LP	0.3830 	0.2180 	1.756880734
sid2	LP	sid2_LP	0.3810 	0.3800 	1.002631579
sid2	LP	sid2_LP	0.3810 	0.3690 	1.032520325
sid2	LP	sid2_LP	0.3800 	0.2810 	1.352313167
sid2	LP	sid2_LP	0.3790 	0.3150 	1.203174603
sid2	LP	sid2_LP	0.3770 	0.3760 	1.002659574
sid2	LP	sid2_LP	0.3760 	0.3130 	1.201277955
sid2	LP	sid2_LP	0.3730 	0.3290 	1.133738602
sid2	LP	sid2_LP	0.3730 	0.3930 	0.949109415
sid2	LP	sid2_LP	0.3700 	0.2880 	1.284722222
sid2	LP	sid2_LP	0.3650 	0.3160 	1.155063291
sid2	LP	sid2_LP	0.3640 	0.3790 	0.960422164
sid2	LP	sid2_LP	0.3630 	0.3430 	1.058309038
sid2	LP	sid2_LP	0.3600 	0.3700 	0.972972973
sid2	LP	sid2_LP	0.3590 	0.3250 	1.104615385
sid2	LP	sid2_LP	0.3550 	0.3670 	0.967302452
sid2	LP	sid2_LP	0.3550 	0.3260 	1.088957055
sid2	LP	sid2_LP	0.3540 	0.3210 	1.102803738
sid2	LP	sid2_LP	0.3480 	0.2790 	1.247311828
sid2	LP	sid2_LP	0.3470 	0.2940 	1.180272109
sid2	LP	sid2_LP	0.3460 	0.3110 	1.112540193
sid2	LP	sid2_LP	0.3430 	0.4860 	0.705761317
sid2	LP	sid2_LP	0.3400 	0.3360 	1.011904762
sid2	LP	sid2_LP	0.3380 	0.3040 	1.111842105
sid2	LP	sid2_LP	0.3370 	0.2400 	1.404166667
sid2	LP	sid2_LP	0.3350 	0.3550 	0.943661972
sid2	LP	sid2_LP	0.3300 	0.2330 	1.416309013
sid2	LP	sid2_LP	0.3300 	0.3430 	0.962099125
sid2	LP	sid2_LP	0.3290 	0.3150 	1.044444444
sid2	LP	sid2_LP	0.3280 	0.3240 	1.012345679
sid2	LP	sid2_LP	0.3260 	0.2260 	1.442477876
sid2	LP	sid2_LP	0.3190 	0.4890 	0.652351738
sid2	LP	sid2_LP	0.3180 	0.2620 	1.213740458
sid2	LP	sid2_LP	0.3180 	0.3230 	0.984520124
sid2	LP	sid2_LP	0.3160 	0.2550 	1.239215686
sid2	LP	sid2_LP	0.3060 	0.2460 	1.243902439
sid2	LP	sid2_LP	0.3000 	0.2290 	1.310043668
sid2	LP	sid2_LP	0.2980 	0.2610 	1.141762452
sid2	LP	sid2_LP	0.2900 	0.3330 	0.870870871
sid2	LP	sid2_LP	0.2830 	0.2370 	1.194092827
sid2	LP	sid2_LP	0.2820 	0.2310 	1.220779221
sid2	LP	sid2_LP	0.2770 	0.2390 	1.158995816
sid2	LP	sid2_LP	0.2760 	0.2410 	1.145228216
sid2	LP	sid2_LP	0.2760 	0.2520 	1.095238095
sid2	LP	sid2_LP	0.2730 	0.2280 	1.197368421
sid2	LP	sid2_LP	0.2730 	0.1950 	1.4
sid2	LP	sid2_LP	0.2660 	0.1760 	1.511363636
