NC_SF_M5	NC_SF_R7	LP_CAS_R2	LP_CAS_M4	NC_CAS_R9	NC_SF_M3	LP_SF_M9	LP_CAS_R4	NC_CAS_R3	NC_CAS_R5	LP_Heat_1	NC_SF_M2	LP_SF_R8	LP_SF_M1	NC_SF_M7	NC_CAS_R8	LP_SF_M3	NC_SF_M1	LP_SF_M8	NC_SF_M4	NC_SF_R1	LP_SF_R4	NC_CAS_M3	NC_CAS_M8	NC_SF_R6	LP_SF_M7	NC_SF_M9	LP_SF_R2	LP_SF_M4	LP_CAS_R7	NC_SF_M8	NC_CAS_M2	NC_SF_R2	NC_SF_R4	LP_Free_2	LP_CAS_M2	LP_CAS_M1	NC_CAS_R6	NC_CAS_R7	LP_CAS_R3	LP_SF_R9	LP_CAS_R8	NC_CAS_M4	LP_CAS_M3	LP_CAS_R1	LP_SF_R5	NC_CAS_R2	NC_CAS_R4	NC_SF_M6	NC_CAS_M1	NC_CAS_M9	NC_SF_R9	LP_SF_R1	NC_CAS_M6	NC_SF_R8	LP_CAS_M9	LP_CAS_M5	LP_CAS_R5	LP_SF_R6	NC_CAS_M7	LP_SF_M2	LP_SF_R7	LP_SF_M6	LP_CAS_M6	NC_SF_R5	NC_CAS_R1	LP_Free_1	LP_CAS_R6	NC_CAS_M5	LP_CAS_R9	LP_CAS_M8	NC_SF_R3	LP_CAS_M7	LP_Heat_2	NC_Free_2	NC_Heat_2	NC_Free_3	NC_Heat_3	LP_SF_M5	NC_Heat_1	LP_SF_R3	Free_Leaf_1	NC_Free_1	Free_Leaf_2	LP_Free_3	LP_Heat_3	Free_Leaf_3
NC_Free_2	0.9497035737836358	0.957186450304899	0.957466709599022	0.9770418282246148	0.9592691783334172	0.957450812394072	0.9573757146712358	0.9589972696118054	0.9541725323002087	0.961472623575773	0.65356731849041	0.9592212967620746	0.9578858520414841	0.9561772503507131	0.95985387976933	0.9578611598645926	0.955727515478599	0.9584507330604355	0.9568128779015778	0.9478734398512842	0.9494105825138165	0.9444622894847908	0.9739192563773242	0.976982276360723	0.9551605727116365	0.9576203491827482	0.9620697419773091	0.9486468770822257	0.9526776160177591	0.9620869851056829	0.9608603232448829	0.9732139147753751	0.948102131553313	0.9564174510261026	0.5034062098207192	0.9771033732377399	0.9772871215936836	0.9566207063544355	0.956014174663468	0.9564624106688892	0.9581037224429844	0.9600908971808678	0.9781137480667138	0.9756054999319829	0.9581008091082077	0.9483889956312219	0.9521333452562224	0.960273005734794	0.9509887356985575	0.9745847294846608	0.9758456044593888	0.9564854878784961	0.9487909175959227	0.9781992382342605	0.95484558558962	0.9769106506012347	0.9779054244470123	0.9590747429939824	0.9423251488251938	0.9777979883358443	0.9532603715506252	0.9558161116376992	0.9507533982156728	0.9767213233513768	0.9517199402428252	0.9520689163961343	0.5372942163204187	0.9587515094231982	0.9761196814348191	0.9594441139660068	0.9769754263262371	0.9483907651362853	0.9759132526958247	0.6718062843550384	0.0	0.6902763534749118	0.4549570161757418	0.8494932876259381	0.9518814836011843	0.5967993903949238	0.95348131021521	0.7119461738835869	0.35286168107557636	0.7306715621531912	0.5423840117853644	0.6969535887223632	0.6876706878948832
NC_Heat_2	0.9605493797686043	0.9714106066383011	0.9734388725267461	0.9837507236302491	0.9788349002851388	0.9665422543934555	0.9666667230658211	0.9770795117879985	0.9766987062492091	0.9796092848082462	0.3958189083967777	0.9678759814765818	0.9686422794016644	0.9630945311671072	0.9727587490238977	0.978728860476815	0.9630365638806907	0.9673831100045934	0.9677548907667292	0.9589351773964827	0.9594870897019749	0.9504555563638327	0.9818113732426431	0.9827960151632182	0.968422160751451	0.9667584092962928	0.9722978896987645	0.9591787471201645	0.9600871999719446	0.973055789605504	0.9707512431819378	0.9817963913960136	0.9627261912725034	0.9678720358494781	0.5707498832955876	0.9827654593889552	0.982640733707629	0.976617050560328	0.9778727513749651	0.9741544294345881	0.967531641863587	0.9726687543240475	0.9828143838968652	0.9826617687496798	0.975116928366722	0.9559372421318674	0.9735280964845586	0.9789824978658005	0.9603988371779979	0.9816246604650055	0.9824233794687115	0.9697552148151488	0.956955976733672	0.9830772958986255	0.9685570791903793	0.9811689082791762	0.9836789961904342	0.9747194285725173	0.95159675377425	0.9818426096151178	0.9610955147877456	0.9666608005501559	0.9574328574418979	0.9823754130249921	0.966548848906223	0.9767414392888736	0.5872931040449516	0.9764247945946394	0.9841549325384121	0.9709902527937194	0.9835773572979042	0.9631425353137132	0.9811131160861815	0.44815216446502937	0.6902763534749118	0.0	0.6458244372354274	0.6783254362427613	0.9559507007196429	0.31949283970002706	0.9577246833946911	0.757322010827943	0.6795735156382002	0.8081994204224037	0.5823705985279314	0.4173858086184086	0.8179463276998709
NC_Free_3	0.9358130045975914	0.937849092991723	0.9518515804530645	0.9736246628824328	0.9489746807369493	0.9469549362308418	0.930335544377348	0.9550119997809544	0.9456638290326054	0.9546986957447896	0.6387560676036422	0.9498801703108362	0.9326019605989977	0.9405940478179676	0.9408370002265701	0.9483219447939999	0.9388820172256659	0.9468198705046569	0.9294509910905254	0.9364414678409081	0.9285211628857997	0.9198450533982754	0.9725974271119322	0.9714389964058536	0.9371538155984529	0.9286678175883529	0.9435480524757657	0.923693154404137	0.9316593814969233	0.9570707145910277	0.940282724458539	0.9717834180893303	0.9297936105119612	0.9375424710237099	0.4702441854201138	0.9722973992900902	0.9731303800598675	0.950598499861857	0.943279479749472	0.949730152920381	0.9339306840850047	0.9542265605670001	0.9707104834960102	0.9729711830420754	0.9540706775471267	0.926019406559616	0.9395149845894738	0.9544222131777473	0.9381472855681419	0.972410883639759	0.9684162822099797	0.9380169291882916	0.9218509590013669	0.9722429366507573	0.9356645853537119	0.9697540670304328	0.9739302763193562	0.9530323004548094	0.9155120387530777	0.9716951365965768	0.937833330517399	0.928270529853411	0.9304820615753239	0.9722581905618334	0.9318430047017948	0.9427116549138405	0.49771609641321807	0.9550997381328779	0.9711885739865145	0.9541722257097371	0.9685555775356682	0.9333794262387725	0.9686827728170805	0.6485034571670282	0.4549570161757418	0.6458244372354274	0.0	0.793169522578742	0.9276880871833606	0.6057167957285892	0.9245398926254222	0.657882401797627	0.3722167755037728	0.7027498331584072	0.49945501598181113	0.6393021467382385	0.6977098505325953
NC_Heat_3	0.6933195010678942	0.6783722736283988	0.8306966371405917	0.9048909090343088	0.796622486893437	0.7402337091389101	0.68654814833167	0.8360970636835579	0.7876263091433805	0.7915210861805348	0.7023486636166262	0.7593579472125934	0.6826665613143904	0.7145008210097076	0.7116042517107702	0.7967131695999607	0.7157610105427209	0.7467785733457366	0.6839459115280134	0.6764787853720671	0.6510379827768786	0.65115631188833	0.8927782413126645	0.8894274424746316	0.6938980757597596	0.6742471805368929	0.7109180967482962	0.6564895146636224	0.6852629110012958	0.8490832834850209	0.7136887191033893	0.892001564312486	0.6533801840743128	0.7016260882983717	0.7849428074351805	0.8958508022447557	0.8968139445363214	0.7723897783029753	0.7856080112705364	0.8241343806788072	0.6912748887668682	0.8412736091434785	0.891521370200059	0.8922779911035948	0.8350388811903771	0.6694539284106241	0.790434964458624	0.7861026241751067	0.695873937429326	0.8944008367005337	0.8853006657537954	0.6831585663395376	0.6520838368376202	0.8916197548039153	0.6543881818558421	0.9017078311805654	0.9037338678629914	0.8402950212608784	0.6335017794577743	0.8921833959802281	0.7066848707711021	0.6635342606296899	0.6842751341732076	0.8943137528080384	0.663769034506906	0.7878571386946839	0.7881158281855795	0.8409758898180335	0.8869360446362979	0.8466623997407615	0.8997165155718678	0.6676036995749964	0.9002472083591391	0.7258917737110273	0.8494932876259381	0.6783254362427613	0.793169522578742	0.0	0.657107569879143	0.6938866973360823	0.648739804705626	0.8409683922932603	0.8515303832310338	0.7685414475574915	0.7817044940946682	0.7209893256885963	0.8999473019434289
LP_SF_M5	0.3033363381659832	0.34216931066741074	0.7542075222582654	0.8194257149810767	0.6741010969164914	0.3620687469830139	0.31159191310558665	0.7670277067851663	0.6901583106977084	0.6564478659548918	0.9239791053136847	0.3874142937505713	0.34022760519914574	0.3310905132015734	0.3200657894333967	0.6756231210576442	0.33516866797447925	0.37187679612525043	0.3113257856602009	0.29467209106280895	0.33847962082665844	0.3434711233577031	0.7914292999211339	0.8036798882483269	0.35293734116758574	0.3104544197811365	0.31646047031398744	0.2997357856422682	0.171962506520759	0.7527520453390263	0.3175180237161166	0.7889108670027793	0.34826206719224584	0.3500961269421011	0.9319581487740778	0.8112716085304262	0.8074292961382328	0.6615935371980366	0.6722886461984181	0.7532941731462808	0.33869574046494183	0.7559625494765828	0.7928025123960973	0.8054648285271113	0.7482031899383309	0.33772061022642913	0.6990248492764685	0.6586516913550903	0.3031393336960877	0.7897649986094902	0.8083198543878646	0.34612064562362627	0.3040041639895689	0.7961274802915975	0.35058917707166537	0.8232506776721529	0.8172586470798244	0.7714876452196531	0.33700960782551603	0.8072979387921785	0.3250136430966729	0.33173736529451736	0.16707496269744784	0.8118442506125282	0.3360946133661849	0.6907008593433942	0.9286122897592216	0.7688977954188349	0.7934236582704384	0.7555246824491931	0.8203658607442207	0.33766324980120604	0.8226068490906858	0.9151049500573702	0.9518814836011843	0.9559507007196429	0.9276880871833606	0.657107569879143	0.0	0.9326007750533819	0.3129957608512039	0.9274590554898628	0.953735682564565	0.8841939602765412	0.9334634897998576	0.9288189284992778	0.9661069346885911
NC_Heat_1	0.9407058503322272	0.9513111937064492	0.9562140443896601	0.9738851721873084	0.9610121024748907	0.9516637162236767	0.9448354316984275	0.9625021199195326	0.9545063468790125	0.9614663291755815	0.3516138862871499	0.9542928612085577	0.948242977330481	0.9448756418130343	0.951979338841131	0.9599844246934662	0.9443225982564153	0.9527910492221361	0.9467858936190932	0.9381649358311712	0.9377089496341694	0.931488547079446	0.9712696034696932	0.9733320897718638	0.9504852421710154	0.9444542221672038	0.9525101970906898	0.9381526960029776	0.9392123743784772	0.9603339221975968	0.9518886404704924	0.9710908555630773	0.9395896000832953	0.9498654673682895	0.494114043234644	0.9745727316032166	0.9747398668896341	0.9571450390386498	0.9570903258805326	0.9564307034174031	0.947770041342195	0.9578577847189712	0.9739132598057724	0.9736162422788515	0.9613290000731423	0.9375505802176359	0.9494123035670682	0.9587690171477401	0.9403692325147702	0.9717866567948791	0.9705923349386159	0.9504301026051287	0.9365260832598842	0.9744019935133108	0.947374933708759	0.9719398827005401	0.974394948840795	0.9591258986132061	0.9290792980553852	0.9718072193475461	0.9426409887889298	0.9451105256213196	0.9369914959255439	0.9727169408065823	0.9471820202277421	0.9541487961485997	0.5495291206263047	0.9593859137313234	0.9727689765899425	0.9595446279694118	0.9742731230284414	0.9414369146598067	0.9717852544394758	0.46310701055800335	0.5967993903949238	0.31949283970002706	0.6057167957285892	0.6938866973360823	0.9326007750533819	0.0	0.9376530467355753	0.686301267653464	0.6542660603836411	0.7575138384129578	0.5963854946071778	0.45464680631362037	0.7254524313292352
LP_SF_R3	0.35924725360627996	0.28976485638776417	0.7267012809261821	0.825225278284464	0.635631140227953	0.38669576148844303	0.34163782510786106	0.7449930266165233	0.6588299547619306	0.6305666873851836	0.9341076774301472	0.4069601041804439	0.27569642611557943	0.3635103980933401	0.36720876836210664	0.6390748969760872	0.3654057613595439	0.39459700706121215	0.34158981726098014	0.34261190282980036	0.2639669870203124	0.24771842529998964	0.797502004463857	0.8107636968978779	0.2747648065931764	0.33692637262310215	0.36480317015965624	0.18086436428789626	0.31561249207999126	0.7280067084556732	0.36751512957507376	0.7979848813784431	0.26756537759609156	0.27754548885713876	0.9338287252040682	0.8163821351086175	0.812312801227226	0.6311038264801618	0.6368263528941144	0.7275877741534914	0.27594521798990035	0.7282213743768543	0.8022931040037818	0.81016209461962	0.72844867405519	0.25565883353367275	0.6684437041642528	0.6278255722571573	0.35901720155579225	0.7955088958707662	0.8153727704830736	0.29414938033247473	0.18359021574943918	0.804597929615884	0.29846812464401457	0.8270236201634227	0.8257981420319164	0.7444072409191859	0.25361932152094513	0.8126257146404694	0.36009166644861307	0.27516910216598506	0.31337051161800766	0.8183530068414825	0.2622222417984919	0.6649089809370302	0.9325124078747543	0.7442073942411969	0.8027581659158222	0.7283453294123343	0.824074254677519	0.26306050752754045	0.8278262814520863	0.9260859178027929	0.95348131021521	0.9577246833946911	0.9245398926254222	0.648739804705626	0.3129957608512039	0.9376530467355753	0.0	0.9222340180366277	0.9516653702692024	0.8806632715128005	0.9393323554235181	0.9355307688213422	0.9680228425811891
Free_Leaf_1	0.9256191247569487	0.912742565340021	0.9248924069644713	0.962481058256248	0.9208630696989848	0.9396367026095568	0.9228453458466449	0.9276194926641229	0.9206394974855613	0.928396188542286	0.7391164041308609	0.9439782643276434	0.9183497807770354	0.9407159389652501	0.9315386550277157	0.9196516577169516	0.9385330750153071	0.9419525549121923	0.9244875998255088	0.9243728783539124	0.9145255949696529	0.9169551992615081	0.9588282596179291	0.9615445878158396	0.9249564222969294	0.9244256004856041	0.9309954825653249	0.921602874605476	0.9315496580043654	0.9309849189252415	0.9298489774139642	0.9592474679336256	0.9174125709121487	0.9257709915974445	0.6170104138169699	0.9599796955141228	0.9603497759469437	0.9236324125473321	0.9124928247610036	0.9189695330721339	0.9190362144139548	0.927884231425423	0.9629588125215349	0.9601914672192874	0.9283301646714802	0.9206803028052777	0.91588432761183	0.9240017152397114	0.9290805278807706	0.9606136096127933	0.9589150962767172	0.9134452990182109	0.9194476253923831	0.9623708101043387	0.9085009606340263	0.9567764493835205	0.962307389498647	0.9285979249274294	0.9106062394073114	0.9597330839724518	0.9367739565074872	0.9182828746358984	0.9293028694475706	0.9597293626708795	0.9200411696048882	0.9174132641848632	0.6176897441274211	0.9288151544475414	0.9612459598985938	0.9279101975512672	0.9564498370245884	0.9190848930831468	0.9550957458727878	0.7182193510246847	0.7119461738835869	0.757322010827943	0.657882401797627	0.8409683922932603	0.9274590554898628	0.686301267653464	0.9222340180366277	0.0	0.6219691223510906	0.5418646442245492	0.669852599680954	0.7844548749463371	0.4917543174134593
NC_Free_1	0.9539115763054073	0.9525356469466455	0.9571561063302344	0.9747627462576611	0.9552317751661138	0.960170032489451	0.9539998334276352	0.9586979515903269	0.9530530361144322	0.9612028483067746	0.6614373325403143	0.9630198538864447	0.954276978663189	0.9572477828836842	0.9590442834214105	0.9552077958754353	0.9574499447205178	0.9615896310098666	0.9528249155588521	0.9521050587073836	0.9486144736410203	0.9444994606151303	0.9737772825209771	0.975191852173864	0.9543772469571128	0.9544043874428434	0.9624893081619549	0.9484724812703056	0.9552188519634923	0.9605882133938817	0.9605534884386236	0.972728083591972	0.9492847681859846	0.9551570113203779	0.48312781677141525	0.9745341247070227	0.9746417268375214	0.9552937976074409	0.9514109361742447	0.9544260852590262	0.9543835564672737	0.9624626789445341	0.9752059509476068	0.9743262993152824	0.9583773360220244	0.9459509649919869	0.9525972032178815	0.9596939318307212	0.9548464294757565	0.9741228943567737	0.973857540666596	0.9515042975783735	0.9481962915952785	0.975335116014137	0.9492726876509593	0.9723588640147053	0.9746718603799502	0.9606261158358665	0.9397058836132476	0.9759966393326822	0.9557825975557981	0.9516800953492422	0.9557246694177546	0.9734790924136182	0.9496408720574603	0.9534016280961392	0.4460599234555812	0.9603529643146804	0.9738106339566537	0.9599685204058835	0.9723472011722433	0.9511629524335332	0.9711668401670888	0.6331794851941239	0.35286168107557636	0.6795735156382002	0.3722167755037728	0.8515303832310338	0.953735682564565	0.6542660603836411	0.9516653702692024	0.6219691223510906	0.0	0.687032236835941	0.48482283253520125	0.6421708468580084	0.6565565878263077
Free_Leaf_2	0.8923633475265307	0.8820878447915944	0.9036014992205079	0.950159946067321	0.8935455116944486	0.9134576355429052	0.8850245591360011	0.9031041032112094	0.8787783538987533	0.8994935795266443	0.7782438770229757	0.9203995924369837	0.8845984596367602	0.9030650498679331	0.8961854447695605	0.8899730367953167	0.9029055391303761	0.9170552633716306	0.8882450118328001	0.8871933904624763	0.8792215807778838	0.8809853471816121	0.9433437878042106	0.9497193815245598	0.8942702393596276	0.8823984273891412	0.8974471038457885	0.8867614341109561	0.8933138139948604	0.9155601379964541	0.8992622311766465	0.9437237570256881	0.8834064967157361	0.8966978641519158	0.6934240645803298	0.9483205608502399	0.9483716035133171	0.8890006713344047	0.8842820618335977	0.9012993202640966	0.8890830342869237	0.9101506152032276	0.9473766078749266	0.9459492494536443	0.9091794365216568	0.888173204457951	0.8773695036405245	0.8935461704244622	0.8952892748713206	0.9450043268943661	0.946123062529945	0.8854217247718488	0.882447035538702	0.9466044567066106	0.872785596115951	0.9508264421840356	0.9515877904310477	0.9018245688502791	0.8713981954578073	0.9480773907244785	0.8987951063862955	0.8802171597575822	0.8903737335619875	0.9504899672505616	0.885111201627654	0.8821191352390332	0.6777201031963048	0.9068246252624186	0.9461676794575782	0.9116171915773615	0.9490290678843251	0.8836712756311703	0.9465010490618838	0.8041797660226516	0.7306715621531912	0.8081994204224037	0.7027498331584072	0.7685414475574915	0.8841939602765412	0.7575138384129578	0.8806632715128005	0.5418646442245492	0.687032236835941	0.0	0.7408794365784022	0.8257362240074259	0.5351588505695071
LP_Free_3	0.9462074352788004	0.9497279507397501	0.953228622144906	0.9761790317723694	0.9509219847670597	0.9508068425219005	0.9423654574783703	0.9586027935010114	0.953340648093265	0.9540320098825312	0.4641649352262726	0.9537838655263752	0.9438584901298884	0.9485734771384958	0.953019126645342	0.9506835674299124	0.9466415794529328	0.9526439568140365	0.9421708951222061	0.9445287117314994	0.9420912536942313	0.9305212045411583	0.9733313027574476	0.9737942231653554	0.9514054528633599	0.9408380971626878	0.9544817601043316	0.9400471753224396	0.9380557825359082	0.962044126288972	0.952185579917223	0.9727114076762554	0.9428699247481225	0.9512426687637263	0.36859477099308896	0.9737373410096818	0.9751981493576205	0.9505548344334953	0.9473839542590402	0.9516235807598358	0.9432815279530405	0.9633883657001948	0.9762613616677495	0.9747487625146769	0.9563445843824354	0.9355300752105684	0.950932655085797	0.9541422478081379	0.9463231161235119	0.9738278298935471	0.9722603921745787	0.9489126228138742	0.9389510329899189	0.9765328557729218	0.9463742598433187	0.9715849987391345	0.9756705357859021	0.957825650032625	0.9305231657726725	0.974791640796197	0.9436575505647381	0.9385959191665716	0.9392040273889839	0.9744805275492625	0.947268156972834	0.9508165220672566	0.27599229989042023	0.9581997027510415	0.9754051290103477	0.9608042231233155	0.9705362957325868	0.9458714789921819	0.9706644177653209	0.49939066423069794	0.5423840117853644	0.5823705985279314	0.49945501598181113	0.7817044940946682	0.9334634897998576	0.5963854946071778	0.9393323554235181	0.669852599680954	0.48482283253520125	0.7408794365784022	0.0	0.4745079874509022	0.7581454296310431
LP_Heat_3	0.939077672236025	0.9465998932373975	0.935857901537344	0.950425281890475	0.946492025965975	0.9401707811509151	0.9429642506200224	0.9350062644542384	0.9348658050260137	0.948624515429676	0.3480109793904287	0.9434351773216849	0.9444436800936792	0.939558409049431	0.9506588111873264	0.9477727775063096	0.9408833454637618	0.9418353537745382	0.9411826204783106	0.936633439298593	0.9378329457410449	0.9256203557857476	0.9472126800872089	0.9470071344611183	0.9460929430633395	0.9388576068110953	0.9519981295802092	0.9351592795895595	0.9307359262083897	0.9367231231336739	0.9491521709020835	0.946838874132541	0.941403805219065	0.9463461024984909	0.489319245831843	0.9498480801094198	0.9517154566883049	0.9435785914688574	0.9461214569598794	0.9351880626809964	0.9425243162137777	0.937799246908546	0.9516666687620897	0.9499939360193218	0.9365236010209366	0.931292191601461	0.9366854074730295	0.9466806035497352	0.9382536027969642	0.9500388075536175	0.9429418166661567	0.9456652345576041	0.9326982663802579	0.9505073232933149	0.9434670927203905	0.9464997641927524	0.9504613938694286	0.9376722920063149	0.9269938175912628	0.9472377123856351	0.9384471336581917	0.9378069771373078	0.9323226587850771	0.947911373714681	0.9428389080386154	0.93722302348595	0.5152710094269143	0.9387671377994727	0.9493180689283532	0.9378220239840749	0.9466199032227657	0.9416145707388863	0.9438840096253989	0.39808861057750217	0.6969535887223632	0.4173858086184086	0.6393021467382385	0.7209893256885963	0.9288189284992778	0.45464680631362037	0.9355307688213422	0.7844548749463371	0.6421708468580084	0.8257362240074259	0.4745079874509022	0.0	0.8432550230799722
Free_Leaf_3	0.9670854394087759	0.9608152924423018	0.949933030601941	0.9770222531172943	0.9546605045413215	0.9731360613843253	0.9651268840357934	0.949719581840234	0.9542465759161144	0.9595822814304723	0.8213496667102658	0.9747216824585676	0.9663166950796921	0.9727527751734834	0.9696772069012012	0.9532684507751182	0.9729172580432072	0.9738563390477204	0.967998513090365	0.9665530192072339	0.9593364835714356	0.9628559689540992	0.97565064185395	0.9753225354450635	0.9636661211621376	0.9652742109104365	0.9704105922965225	0.967517516031656	0.9691418400121723	0.9566772031336346	0.9710088643765636	0.9759771768210875	0.9609769893525989	0.9637532523278033	0.7364708437973048	0.9763936259501199	0.9770438057963523	0.9555939732754662	0.9525925296388998	0.9495475013787136	0.9654049736775147	0.954944985361721	0.9772147863416071	0.9760704911130541	0.9556671684738813	0.9632799252718858	0.9519028782485799	0.9565531150221579	0.9695341589901516	0.9771389631292668	0.9742768081885554	0.9623508774798596	0.965637085037991	0.9775872577964595	0.959448867841491	0.9769520747414238	0.9770248896354149	0.9494488148698706	0.9612891336795535	0.9760874861557783	0.9723972846713145	0.9659701291164629	0.9650808386714086	0.9758412398410545	0.963246170865648	0.9534194207984903	0.6818403095346819	0.9498144623377058	0.9747464847576023	0.9548392999736939	0.9762573453283263	0.9613954020749025	0.975679776318035	0.7965210728189676	0.6876706878948832	0.8179463276998709	0.6977098505325953	0.8999473019434289	0.9661069346885911	0.7254524313292352	0.9680228425811891	0.4917543174134593	0.6565565878263077	0.5351588505695071	0.7581454296310431	0.8432550230799722	0.0
